created_at,full_text,favorite_count,retweet_count
2017-10-26,Big news - Budget just passed!,130211,23741
2017-10-26,Do not underestimate the UNITY within the Republican Party!,66543,12492
2017-10-26,"Ed Gillespie will be a great Governor of Virginia. His opponent doesn''t even show up to meetings/work, and will be VERY weak on crime!",51500,11245
2017-10-26,"Ed Gillespie will turn the really bad Virginia economy #''s around, and fast. Strong on crime, he might even save our great statues/heritage!",59433,12603
2017-10-26,Will be another Sean success! https://t.co/SlNTENvJLA,38699,8722
2017-10-26,"Together, we will Make America Great Again!
#AmericaFirst🇺🇸 https://t.co/ajiC3flNkI",51102,12273
2017-10-26,"This will be the biggest TAX CUT in the history of our country - and we need it! #TaxReform 
Read more: https://t.co/o3W9bJkz5k https://t.co/JYckXWEmLu",49322,11229
2017-10-25,Interview with @LouDobbs coming up at 7pmE on @FoxBusiness. Enjoy! https://t.co/9V9z015kVl,30417,5546
2017-10-25,"Texas @GovAbbott &amp; Lt. Gov. @DanPatrick,

Thank you for todays briefing on hurricane recovery efforts here in TX. Keep up the great work! https://t.co/rBel6IWrJl",33757,6751
2017-10-25,The long anticipated release of the #JFKFiles will take place tomorrow. So interesting!,118696,31693
2017-10-25,Melania and I look forward to being with President Xi &amp; Madame Peng Liyuan in China in two weeks for what will hopefully be a historic trip! https://t.co/uFMonzza7N,44506,8456
2017-10-25,"Spoke to President Xi of China to congratulate him on his extraordinary elevation. Also discussed NoKo &amp; trade, two very important subjects!",53422,9258
2017-10-25,Just interviewed by @LouDobbs. Will be aired tonight at 7pmE on @FoxBusiness. #Dobbs,35649,7277
2017-10-25,"Congrats to @Reince Priebus, a really good and talented man. We’re proud of you Reince! https://t.co/7AsjAMrSnV",31814,5663
2017-10-25,MAKE AMERICA GREAT AGAIN! https://t.co/CbEwJSQ1A3,48785,12927
2017-10-25,"Jeff Flake, with an 18% approval rating in Arizona, said '"a lot of my colleagues have spoken out.'" Really, they just gave me a standing O!",70028,14419
2017-10-25,"Working hard on the biggest tax cut in U.S. history. Great support from so many sides. Big winners will be the middle class, business &amp; JOBS",91343,17691
2017-10-25,"The meeting with Republican Senators yesterday, outside of Flake and Corker, was a love fest with standing ovations and great ideas for USA!",57679,11342
2017-10-25,"The reason Flake and Corker dropped out of the Senate race is very simple, they had zero chance of being elected. Now act so hurt &amp; wounded!",64920,14385
2017-10-25,"'"Clinton campaign &amp; DNC paid for research that led to the anti-Trump Fake News Dossier. The victim here is the President.'" @FoxNews",75823,21433
2017-10-24,So nice being with Republican Senators today. Multiple standing ovations! Most are great people who want big Tax Cuts and success for U.S.,85121,15926
2017-10-24,"“President Donald J. Trump Proclaims October 24, 2017, as United Nations Day” Read more: https://t.co/cyRAQAKhy2 https://t.co/HVD0kLYlBk",30457,6263
2017-10-24,Stock Market just hit another record high! Jobs looking very good.,95079,17973
2017-10-24,...the entire World WAS laughing and taking advantage of us. People like liddle' Bob Corker have set the U.S. way back. Now we move forward!,64755,14228
2017-10-24,"Sen. Corker is the incompetent head of the Foreign Relations Committee, &amp; look how poorly the U.S. has done. He doesn''t have a clue as.....",60816,13262
2017-10-24,"Isn''t it sad that lightweight Senator Bob Corker, who couldn''t get re-elected in the Great State of Tennessee, will now fight Tax Cuts plus!",56694,13152
2017-10-24,"...Corker dropped out of the race in Tennesse when I refused to endorse him, and now is only negative on anything Trump. Look at his record!",57848,12638
2017-10-24,"Bob Corker, who helped President O give us the bad Iran Deal &amp; couldn''t get elected dog catcher in Tennessee, is now fighting Tax Cuts....",79197,19270
2017-10-23,We will never forget the 241 American service members killed by Hizballah in Beirut. They died in service to our nation. https://t.co/BaQZDA3s2e,69504,16305
2017-10-23,"I had a very respectful conversation with the widow of Sgt. La David Johnson, and spoke his name from beginning, without hesitation!",85432,15948
2017-10-23,"Two dozen NFL players continue to kneel during the National Anthem, showing total disrespect to our Flag &amp; Country.  No leadership in NFL!",112628,23369
2017-10-23,"There will be NO change to your 401(k). This has always been a great and popular middle class tax break that works, and it stays!",112212,23337
2017-10-22,"It is finally sinking through. 46% OF PEOPLE BELIEVE MAJOR NATIONAL NEWS ORGS FABRICATE STORIES ABOUT ME. FAKE NEWS, even worse! Lost cred.",119222,25825
2017-10-22,"Wacky Congresswoman Wilson is the gift that keeps on giving for the Republican Party, a disaster for Dems. You watch her in action &amp; vote R!",104460,22133
2017-10-22,Doing interview today with Maria Bartiromo at 10:00 A.M. on @FoxNews - ENJOY!,45821,7354
2017-10-22,"...2nd Amendment, Strong Military, ISIS, historic VA improvement, Supreme Court Justice, Record Stock Market, lowest unemployment in 17 yrs!",75122,16138
2017-10-22,"...9 months than this Administration. Over 50 Legislation approvals, massive regulation cuts, energy freedom, pipelines, border security....",74574,15036
2017-10-21,"I agree getting Tax Cuts approved  is important (we will also get HealthCare), but perhaps no Administration has done more in its first.....",69987,13008
2017-10-21,"Just out, but lightly reported: '"Fewest jobless claims since 1973 show firm U.S. Job Market'" Lowest since March 1973. @bpolitics",64066,16065
2017-10-21,"Crooked Hillary Clinton spent hundreds of millions of dollars more on Presidential Election than I did. Facebook was on her side, not mine!",96648,21318
2017-10-21,"Keep hearing about '"tiny'" amount of money spent on Facebook ads. What about the billions of dollars of Fake News on CNN, ABC, NBC &amp; CBS?",95248,22385
2017-10-21,"Officials behind the now discredited '"Dossier'" plead the Fifth. Justice Department and/or FBI should immediately release who paid for it.",79924,23492
2017-10-21,“Trump hails liberation of Raqqa as critical breakthrough in anti-ISIS campaign” https://t.co/2eoYXJB7h0,45811,10352
2017-10-21,Stock Market hits another all time high on Friday. 5.3 trillion dollars up since Election. Fake News doesn't spent much time on this!,91118,19772
2017-10-21,People get what is going on! https://t.co/Pdg7VqQv6M,51869,14673
2017-10-21,"Subject to the receipt of further information, I will be allowing, as President, the long blocked and classified JFK FILES to be opened.",200886,64450
2017-10-21,"I hope the Fake News Media keeps talking about Wacky Congresswoman Wilson in that she, as a representative, is killing the Democrat Party!",87609,18657
2017-10-21,"Budget that just passed is a really big deal, especially in terms of what will be the biggest tax cut in U.S. history - MSM barely covered!",67405,14503
2017-10-20,"Great book just out, '"A Place Called Heaven,'" by Dr. Robert Jeffress - A wonderful man!",71673,13574
2017-10-20,This is a once-in-a-generation opportunity to offer historic tax relief to the American people! Join me today: https://t.co/9czcJDbmVW https://t.co/s3kXpvbYih,61530,14943
2017-10-20,"Today, it was an honor to have @UN
Secretary-General @AntonioGuterres at the @WhiteHouse. Speaking for the U.S.A., we appreciate all you do! https://t.co/Sk0Jcazzxw",35199,6705
2017-10-20,Thank you @GeraldoRivera @FoxandFriends. Agree! https://t.co/8cZLdAbgzw,46975,12288
2017-10-20,"Just out report: '"United Kingdom crime rises 13% annually amid spread of Radical Islamic terror.'" Not good, we must keep America safe!",102549,27416
2017-10-20,"....This now allows for the passage of large scale Tax Cuts (and Reform), which will be the biggest in the history of our country!",71812,14216
2017-10-20,"The Budget passed late last night, 51 to 49. We got ZERO Democrat votes with only Rand Paul (he will vote for Tax Cuts) voting against.....",68464,14861
2017-10-20,Great news on the 2018 budget @SenateMajLdr McConnell - first step toward delivering MASSIVE tax cuts for the American people! #TaxReform https://t.co/aBzQR7KR0c,52235,12076
2017-10-20,Big ratings getter @seanhannity and Apprentice Champion John Rich are right now going on stage in Las Vegas for #VegasStrong. Great Show!,49539,9177
2017-10-20,"The Fake News is going crazy with wacky Congresswoman Wilson(D), who was SECRETLY on a very personal call, and gave a total lie on content!",86413,19455
2017-10-20,"Keep up the GREAT work. I am with you 100%!

'"ISIS is losing its grip...'"
Army Colonel Ryan Dillon
CJTF–OIR
https://t.co/jVGuvv5mzm https://t.co/PSCXg38CtS",52504,11996
2017-10-19,It was great to have Governor @RicardoRossello of #PuertoRico🇵🇷with us at the @WhiteHouse today. We are with you! #PRStrong https://t.co/Op2xDZxvNc,47758,10252
2017-10-19,"Workers of firm involved with the discredited and Fake Dossier take the 5th. Who paid for it, Russia, the FBI or the Dems (or all)?",83911,25014
2017-10-19,"Uranium deal to Russia, with Clinton help and Obama Administration knowledge, is the biggest story that Fake Media doesn''t want to follow!",113986,38445
2017-10-19,"Republicans are going for the big Budget approval today, first step toward massive tax cuts. I think we have the votes, but who knows?",68817,12550
2017-10-19,"'"46% of Americans think the Media is inventing stories about Trump &amp; his Administration.'" @FoxNews   It is actually much worse than this!",79348,17851
2017-10-18,".@DanaPerino &amp; @BradThor,
Thank you so much for the wonderful compliment. Working hard! #MAGA https://t.co/AKWlsMsCVH",42297,9830
2017-10-18,"'"20,000📈21,000📈22,000📈 23,000📈this year...FOUR one thousand milestones this year...'" 
#Dow23K #MAGA https://t.co/GQ5f2eVvEI",54993,13392
2017-10-18,This is what REAL PRIDE in our COUNTRY is all about! #USA🇺🇸 https://t.co/kyv866prdE,67022,17066
2017-10-18,".@NFL: Too much talk, not enough action. Stand for the National Anthem.",93576,21316
2017-10-18,"'"Iran hides behind its assertion of technical compliance w/the nuclear deal, while it brazenly violates the other limits..'"
Amb. @NikkiHaley https://t.co/xvHgx7d1cT",40153,11051
2017-10-18,It was an honor to welcome Republican and Democratic members of the Senate Finance Committee to the @WhiteHouse today. #TaxReform https://t.co/ge4Xic9fId,35018,6979
2017-10-18,Our hearts are with all affected by the wildfires in California. God bless our brave First Responders and @FEMA team. We support you! https://t.co/YaoPbaVI5L,42032,8377
2017-10-18,The current tax code is a burden on American taxpayers &amp; harmful to job-creators. Americans need #TaxReform! More: https://t.co/qXyiYiFWCO https://t.co/NGIjJOc3TP,41564,9841
2017-10-18,"I am supportive of Lamar as a person &amp; also of the process, but I can never support bailing out ins co''s who have made a fortune w/ O''Care.",57761,12086
2017-10-18,Democrat Congresswoman totally fabricated what I said to the wife of a soldier who died in action (and I have proof). Sad!,93910,23377
2017-10-18,The NFL has decided that it will not force players to stand for the playing of our National Anthem. Total disrespect for our great country!,96349,22649
2017-10-18,"As it has turned out, James Comey lied and leaked and totally protected Hillary Clinton. He was the best thing that ever happened to her!",89457,23471
2017-10-18,"The Democrats will only vote for Tax Increases. Hopefully, all Senate Republicans will vote for the largest Tax Cuts in U.S. history.",57541,13092
2017-10-18,"...people not interviewed, including Clinton herself. Comey stated under oath that he didn''t do this-obviously a fix? Where is Justice Dept?",69717,18314
2017-10-18,"Wow, FBI confirms report that James Comey drafted letter exonerating  Crooked Hillary Clinton long before investigation was complete. Many..",81649,22586
2017-10-18,The most important truth our FOUNDERS understood was: FREEDOM is NOT a gift from Govt. FREEDOM is a GIFT from GOD. 🎥https://t.co/rmAzGt8SuG https://t.co/SrPavwrt2R,60915,16867
2017-10-18,"Thank you @Heritage! This is our once-in-a-generation opportunity to revitalize our economy, revive our industry &amp; renew the AMERICAN DREAM! https://t.co/HI30nojsGo",40621,9097
2017-10-17,WOW! https://t.co/eKfRktNVuy,60468,15855
2017-10-17,BORDER WALL prototypes underway! https://t.co/arFNO80zmO,98475,28335
2017-10-17,"Any increase in ObamaCare premiums is the fault of the Democrats for giving us a '"product'" that never had a chance of working.",69126,15581
2017-10-17,"So much Fake News being put in dying magazines and newspapers. Only place worse may be @NBCNews, @CBSNews, @ABC and @CNN. Fiction writers!",60480,14930
2017-10-17,It was my great honor to welcome Prime Minister Alexis Tsipras of Greece to the WH today! 🎥https://t.co/Bn1vM6fYW9 📸https://t.co/j0roMFT3YL https://t.co/MPe5HWFcZ1,35868,6266
2017-10-17,Join me LIVE from the Rose Garden at 1:30pmE with Prime Minister Alexis Tsipras of Greece. ➡️https://t.co/Bn1vM6fYW9 https://t.co/dZB4mDBKpi,24082,4066
2017-10-17,"'"Dow Passes 23,000 for the First Time, Fueled by Strong Earnings'"
#Dow23K📈https://t.co/wnkrddYlb9 https://t.co/wlP0NCNcou",43770,10678
2017-10-17,Rep.Tom Marino has informed me that he is withdrawing his name from consideration as drug czar. Tom is a fine man and a great Congressman!,47679,8063
2017-10-16,Always great to see the wonderful people of South Carolina. Thank you for the beautiful welcome at Greenville-Spartanburg Int'l Airport! https://t.co/maO9Nc0sTe,62596,11435
2017-10-16,"I was recently asked if Crooked Hillary Clinton is going to run in 2020? My answer was, '"I hope so!'"",143032,31894
2017-10-16,"The U.S. has gained more than 5.2 trillion dollars in Stock Market Value since Election Day! Also, record business enthusiasm.",92071,18223
2017-10-16,"Since Election Day on November 8, the Stock Market is up more than 25%, unemployment is at a 17 year low &amp; companies are coming back to U.S.",88404,18813
2017-10-16,"Dem Senator Schumer hated the Iran deal made by President Obama, but now that I am involved, he is OK with it. Tell that to Israel, Chuck!",72897,19563
2017-10-16,The Democrats only want to increase taxes and obstruct. That's all they are good at!,54475,11932
2017-10-16,Art Laffer just said that he doesn't know how a Democrat could vote against the big tax cut/reform bill and live with themselves!  @FoxNews,55165,12025
2017-10-15,"...approvals of The Keystone XL &amp; Dakota Access pipelines. Also, look at the recent EPA cancelations &amp; our great new Supreme Court Justice!",73608,13820
2017-10-15,"The Failing @nytimes, in a story by Peter Baker, should have mentioned the rapid terminations by me of TPP &amp; The Paris Accord &amp; the fast....",57446,11862
2017-10-14,The Democrats in the Southwest part of Virginia have been abandoned by their Party. Republican Ed Gillespie will never let you down!,67309,14832
2017-10-14,Very proud of my Executive Order which will allow greatly expanded access and far lower costs for HealthCare. Millions of people benefit!,112155,21126
2017-10-14,"Health Insurance stocks, which have gone through the roof during the ObamaCare years, plunged yesterday after I ended their Dems windfall!",79609,16985
2017-10-14,"Such a wonderful statement from the great @LouDobbs. '"We take up what may be the most accomplished presidency in modern American history.'"",64725,14907
2017-10-14,"ObamaCare is causing such grief and tragedy for so many. It is being dismantled but in the meantime, premiums &amp; deductibles are way up!",58022,11544
2017-10-14,"Money pouring into Insurance Companies profits, under the guise of ObamaCare, is over. They have made a fortune.
Dems must get smart &amp; deal!",65314,14672
2017-10-14,"Many people talking, with much agreement, on my Iran speech today. Participants in the deal are making lots of money on trade with Iran!",51393,10467
2017-10-14,Starting to develop a much better relationship with Pakistan and its leaders. I want to thank them for their cooperation on many fronts.,66504,13278
2017-10-13,#WeeklyAddress🇺🇸 https://t.co/riqEiBNwk2,39162,9823
2017-10-13,"Today, I announced our strategy to confront the Iranian regime’s hostile actions and to ensure that they never acquire a nuclear weapon. https://t.co/N4ISdjuEdC",62965,16344
2017-10-13,"'"Consumer confidence soars to highest level since 2004'"
📈https://t.co/RvxCPAFI2A https://t.co/U8MS9K45fX",46061,10585
2017-10-13,"In America, we don''t worship government - we worship God. 
#ValuesVotersSummit https://t.co/YQ3iDlWylK",76122,19739
2017-10-13,"I have no greater privilege than to serve as your Commander-in-Chief. HAPPY BIRTHDAY to the incredible men and women @USNavy!
#242NavyBday https://t.co/qcdB4U8CqA",69516,15576
2017-10-13,"The wonderful people of Puerto Rico, with their unmatched spirit, know how bad things were before the H''s. I will always be with them!",60034,11105
2017-10-13,"Hard to believe that the Democrats, who have gone so far LEFT that they are no longer recognizable, are fighting so hard for Sanctuary crime",87762,21092
2017-10-13,ObamaCare is a broken mess. Piece by piece we will now begin the process of giving America the great HealthCare it deserves!,72126,14328
2017-10-13,"Sadly, they and others are Fake News, and the public is just beginning to figure it out! https://t.co/8B8AyA7V1s",48597,10909
2017-10-13,The Democrats ObamaCare is imploding. Massive subsidy payments to their pet insurance companies has stopped. Dems should call me to fix!,60600,13076
2017-10-13,"It is time to take care of OUR COUNTRY, to rebuild OUR COMMUNITIES, and to protect our GREAT AMERICAN WORKERS! #TaxReform https://t.co/FEjGjT4xp9",65292,15343
2017-10-13,People are just now starting to find out how dishonest and disgusting (FakeNews) @NBCNews is. Viewers beware. May be worse than even @CNN!,82148,20395
2017-10-12,"Happy #NationalFarmersDay!
📸https://t.co/dN39R1IMlA https://t.co/QbUG1pztaI",47528,10223
2017-10-12,"We need a tax system that is FAIR to working FAMILIES &amp; that encourages companies to STAY in AMERICA, GROW in AMERICA, and HIRE in AMERICA! https://t.co/DdI1yWi7YZ",65093,14613
2017-10-12,"The time has come to take action to IMPROVE access, INCREASE choices, and LOWER COSTS for HEALTHCARE! 
➡️https://t.co/mz5fdveTVh https://t.co/dDZLsKuNSe",49473,11991
2017-10-12,The Fake News Is going all out in order to demean and denigrate! Such hatred!,76067,15588
2017-10-12,"...We cannot keep FEMA, the Military &amp; the First Responders, who have been amazing (under the most difficult circumstances) in P.R. forever!",61473,12381
2017-10-12,...accountability say the Governor. Electric and all infrastructure was disaster before hurricanes. Congress to decide how much to spend....,48352,9436
2017-10-12,"'"Puerto Rico survived the Hurricanes, now a financial crisis looms largely of their own making.'" says Sharyl Attkisson. A total lack of.....",44914,9438
2017-10-12,Clips from tax speech and @seanhannity on @foxandfriends now. Have a great day!,35816,6241
2017-10-12,"In even the darkest moments, the light of our people has shown through their goodness, their courage and their love. #USA🇺🇸 https://t.co/8JK8aM2a1L",57830,12565
2017-10-12,"Network news has become so partisan, distorted and fake that licenses must be challenged and, if appropriate, revoked. Not fair to public!",82673,18646
2017-10-11,Joining @SeanHannity tonight at 9pmE on @FoxNews. Enjoy! https://t.co/RCfiJus5Rw,30246,5217
2017-10-11,"We need a tax system that is FAIR to working families &amp; that encourages companies to STAY in America, GROW in America, and HIRE in America🇺🇸 https://t.co/u9ZgijgLE3",53952,11506
2017-10-11,I will be interviewed tonight on @FoxNews by @SeanHannity at 9pmE. Enjoy!,54846,9576
2017-10-11,"Join me LIVE at 5:45pmE from Harrisburg, Pennsylvania! 
#TaxReform #USA🇺🇸
https://t.co/fDUEMpRTcE https://t.co/1mMjl1HNpl",26715,4763
2017-10-11,Happy to announce we are awarding $1M to Las Vegas - in order to help local law enforcement working OT to respond to last Sunday’s tragedy.,108984,17772
2017-10-11,"With all of the Fake News coming out of NBC and the Networks, at what point is it appropriate to challenge their License? Bad for country!",93533,21353
2017-10-11,"Fake @NBCNews made up a story that I wanted a '"tenfold'" increase in our U.S. nuclear arsenal. Pure fiction, made up to demean. NBC = CNN!",69519,17495
2017-10-11,It is about time that Roger Goodell of the NFL is finally demanding that all players STAND for our great National Anthem-RESPECT OUR COUNTRY,100343,18990
2017-10-11,"The Democrats want MASSIVE tax increases &amp; soft, crime producing borders.The Republicans want the biggest tax cut in history &amp; the WALL!",80080,17999
2017-10-11,It would be really nice if the Fake News Media would report the virtually unprecedented Stock Market growth since the election.Need tax cuts,70502,14282
2017-10-11,"...if Congress gives us the massive tax cuts (and reform) I am asking for, those numbers will grow by leaps and bounds. #MAGA",52177,10421
2017-10-11,"Stock Market has increased by 5.2 Trillion dollars since the election on November 8th, a 25% increase. Lowest unemployment in 16 years and..",75680,16904
2017-10-11,"...fired. This story is totally made up by the dishonest media.The Chief is doing a FANTASTIC job for me and, more importantly, for the USA!",72897,14500
2017-10-11,"The Fake News is at it again, this time trying to hurt one of the finest people I know, General John Kelly, by saying he will soon be.....",65417,14641
2017-10-10,"My great honor to host the 2017 back-to-back #StanleyCup Champion Pittsburgh Penguins at the WH with @FLOTUS today!
https://t.co/qyT4bcHVuR https://t.co/rBwGmhMnPX",62769,13132
2017-10-10,"The Failing @nytimes set Liddle'' Bob Corker up by recording his conversation. Was made to sound a fool, and that''s what I am dealing with!",58793,13538
2017-10-10,"Highly respected author, Christopher Bedford, just came out with book, '"The Art of the Donald, Lessons from America''s....'" Really good book!",55361,10613
2017-10-10,"With Jemele Hill at the mike, it is no wonder ESPN ratings have '"tanked,'" in fact, tanked so badly it is the talk of the industry!",90559,18656
2017-10-10,"Since Congress can''t get its act together on HealthCare, I will be using the power of the pen to give great HealthCare to many people - FAST",94546,20917
2017-10-10,"The problem with agreeing to a policy on immigration is that the Democrats don''t want secure borders,they don''t care about safety for U.S.A.",82040,20621
2017-10-10,"Why is the NFL getting massive tax breaks while at the same time disrespecting our Anthem, Flag and Country? Change tax law!",132165,30628
2017-10-10,"A big salute to Jerry Jones, owner of the Dallas Cowboys, who will BENCH players who disrespect our Flag.'"Stand for Anthem or sit for game!'"",158740,32253
2017-10-09,"'"President Donald J. Trump Proclaims October 9, 2017, as #ColumbusDay'" https://t.co/cbQRst4lN4",65215,15118
2017-10-09,The trip by @VP Pence was long planned. He is receiving great praise for leaving game after the players showed such disrespect for country!,103763,19347
2017-10-09,"Our country has been unsuccessfully dealing with North Korea for 25 years, giving billions of dollars &amp; getting nothing. Policy didn''t work!",102317,20016
2017-10-08,"'"The Republican Party is racking up record amounts of small dollar donations - fueled by Trump supporters.....'"   @nypost  Thank you!",71573,13593
2017-10-08,Nobody could have done what I’ve done for #PuertoRico with so little appreciation. So much work! https://t.co/k2jAkIpfjI,73722,18383
2017-10-08,"Bob Corker gave us the Iran Deal, &amp; that''s about it. We need HealthCare, we need Tax Cuts/Reform, we need people that can get the job done!",76455,17121
2017-10-08,FEMA and first responders are working hard (yet again) on Hurricane Nate. Military helping. Very much under control!,62895,10802
2017-10-08,"I asked @VP Pence to leave stadium if any players kneeled, disrespecting our country. I am proud of him and @SecondLady Karen.",128002,25907
2017-10-08,"...Hence, I would fully expect Corker to be a negative voice and stand in the way of our great agenda. Didn''t have the guts to run!",62721,12721
2017-10-08,"..my endorsement). He also wanted to be Secretary of State, I said '"NO THANKS.'" He is also largely responsible for the horrendous Iran Deal!",59571,12242
2017-10-08,"Senator Bob Corker '"begged'" me to endorse him for re-election in Tennessee. I said '"NO'" and he dropped out (said he could not win without...",67629,14399
2017-10-08,"#LasVegasStrong #USA🇺🇸
🎥https://t.co/4iGwdL4kia",34883,6097
2017-10-07,Leaving the White House for the Great State of North Carolina. Big progress being made on many fronts!,72209,11248
2017-10-07,Thanks for your support! https://t.co/iqUM1RfQso,58358,12552
2017-10-07,"...hasn''t worked, agreements violated before the ink was dry, makings fools of U.S. negotiators. Sorry, but only one thing will work!",71860,16412
2017-10-07,"Presidents and their administrations have been talking to North Korea for 25 years, agreements made and massive amounts of money paid......",68920,16603
2017-10-07,Will be joining @GovMikeHuckabee tonight at 8pmE on @TBN. Enjoy! https://t.co/Y5hGPpYZfl,33949,7094
2017-10-07,"Our great team at @FEMA is prepared for #HurricaneNate. Everyone in LA, MS, AL, and FL please listen to your local authorities &amp; be safe!",63177,13162
2017-10-07,".@NBCNews is so knowingly inaccurate with their reporting. The good news is that the PEOPLE get it, which is really all that matters! Not #1",69518,14572
2017-10-07,"I called Chuck Schumer yesterday to see if the Dems want to do a great HealthCare Bill. ObamaCare is badly broken, big premiums. Who knows!",65886,11992
2017-10-07,More and more people are suggesting that Republicans (and me) should be given Equal Time on T.V. when you look at the one-sided coverage?,88990,16895
2017-10-07,"Late Night host are dealing with the Democrats for their very '"unfunny'" &amp; repetitive material, always anti-Trump! Should we get Equal Time?",71275,13492
2017-10-07,"...contributions. The RNC is taking in far more $''s than the Dems, and much of it by my wonderful small donors. I am working hard for them!",63634,11539
2017-10-07,"Can''t believe I finally got a good story in the @washingtonpost. It discusses the enthusiasm of '"Trump'" voters through campaign....",63648,12650
2017-10-06,"Ralph Northam,who is running for Governor of Virginia,is fighting for the violent MS-13 killer gangs &amp; sanctuary cities.  Vote Ed Gillespie!",87630,24155
2017-10-05,Rex Tillerson never threatened to resign. This is Fake News put out by @NBCNews. Low news and reporting standards. No verification from me.,75286,17378
2017-10-05,Stock Market hits an ALL-TIME high! Unemployment lowest in 16 years! Business and manufacturing enthusiasm at highest level in decades!,150289,34144
2017-10-05,Why Isn't the Senate Intel Committee looking into the Fake News Networks in OUR country to see why so much of our news is just made up-FAKE!,88257,21570
2017-10-05,Thank you! https://t.co/YMuqSvvTSB,56448,10091
2017-10-05,"So wonderful to be in Las Vegas yesterday and meet with people, from police to doctors to the victims themselves, who I will never forget!",95399,14286
2017-10-05,"On behalf of a GRATEFUL NATION, THANK YOU to all of the First Responders (HEROES) who saved countless lives in Las Vegas on Sunday night. https://t.co/ZxuMYWnNHv",106084,22116
2017-10-04,WE LOVE YOU LAS VEGAS! https://t.co/nxRWeR1gEz,92797,22181
2017-10-04,I will be landing in Las Vegas shortly to pay my respects with @FLOTUS Melania. Everyone remains in our thoughts and prayers.,86801,12678
2017-10-04,The @NBCNews story has just been totally refuted by Sec. Tillerson and @VP Pence. It is #FakeNews. They should issue an apology to AMERICA!,66054,16876
2017-10-04,NBC news is #FakeNews and more dishonest than even CNN. They are a disgrace to good reporting. No wonder their news ratings are way down!,90530,20359
2017-10-04,"Wow, so many Fake News stories today. No matter what I do or say, they will not write or speak truth. The Fake News Media is out of control!",148498,35358
2017-10-04,"A great day in Puerto Rico yesterday. While some of the news coverage is Fake, most showed great warmth and friendship.",84034,13917
2017-10-04,My Administration will continue to work around the clock with Governor @RicardoRossello &amp; his team. Great progress being made! #PRStrong🇵🇷 https://t.co/1aL9YrwTvC,64780,13665
2017-10-04,"It is a '"miracle'" how fast the Las Vegas Metropolitan Police were able to find the demented shooter and stop him from even more killing!",99517,15437
2017-10-03,"So proud of @FEMA, Military, and First Responders! Thank you! https://t.co/kWVMqVelri",56980,11503
2017-10-03,Great meeting with Governor Mapp of the #USVI. He is very thankful for the great job done by @FEMA and First Responders. https://t.co/AtBGEpDF9C,37219,6895
2017-10-03,Leaving Puerto Rico now for D.C. Will be in Las Vegas early tomorrow to pay my respects. Everyone is in my thoughts and prayers. https://t.co/dBvZUIUfr0,71046,12987
2017-10-03,I am so proud of our great Country. God bless America!,202685,40291
2017-10-02,My warmest condolences and sympathies to the victims and families of the terrible Las Vegas shooting. God bless you!,303126,70057
2017-10-02,Congratulations to #TeamUSA🇺🇸🏆on your great @PresidentsCup victory! https://t.co/fZeP1e9mo7,66478,11363
2017-10-01,"Being nice to Rocket Man hasn''t worked in 25 years, why would it work now? Clinton failed, Bush failed, and Obama failed. I won''t fail.",180242,45054
2017-10-01,"...Save your energy Rex, we''ll do what has to be done!",59412,12952
2017-10-01,"I told Rex Tillerson, our wonderful Secretary of State, that he is wasting his time trying to negotiate with Little Rocket Man...",97451,23957
2017-10-01,...for safety. Thank you to the Governor of P.R. and to all of those who are working so closely with our First Responders. Fantastic job!,72233,13209
2017-10-01,...people are now starting to recognize the amazing work that has been done by FEMA and our great Military. All buildings now inspected.....,76623,14891
2017-10-01,"We have done a great job with the almost impossible situation in Puerto Rico. Outside of the Fake News or politically motivated ingrates,...",77759,16947
2017-10-01,"19,000 RESPECTING our National Anthem! #StandForOurAnthem🇺🇸 https://t.co/czutyGaMQV",110891,29659
2017-09-30,"In analyzing the Alabama Primary race,FAKE NEWS always fails to mention that the candidate I endorsed went up MANY points after endorsement!",44845,6841
2017-09-30,"Because of #FakeNews my people are not getting the credit they deserve for doing a great job. As seen here, they are ALL doing a GREAT JOB! https://t.co/1ltW2t3rwy",88466,29902
2017-09-30,"Very important that NFL players STAND tomorrow, and always, for the playing of our National Anthem. Respect our Flag and our Country!",118944,25392
2017-09-30,I will be in PR on Tues. to further ensure we continue doing everything possible to assist &amp; support the people in their time of great need.,63796,12190
2017-09-30,Results of recovery efforts will speak much louder than complaints by San Juan Mayor. Doing everything we can to help great people of PR!,73220,16353
2017-09-30,We must all be united in offering assistance to everyone suffering in Puerto Rico and elsewhere in the wake of this terrible disaster.,64287,12961
2017-09-30,"@ricardorossello ......#FakeNews critics are working overtime, but we''re getting great marks from the people that truly matter! 
#PRStrong🇵🇷",33999,7225
2017-09-30,"My Administration, Governor @RicardoRossello, and many others are working together to help the people of Puerto Rico in every way...",43914,9147
2017-09-30,"To the people of Puerto Rico:
Do not believe the #FakeNews!
#PRStrong🇵🇷",60004,14746
2017-09-30,Congresswoman Jennifer Gonzalez-Colon of Puerto Rico has been wonderful to deal with and a great representative of the people. Thank you!,59310,12044
2017-09-30,Just spoke to Governor Kenneth Mapp of the U.S. Virgin Islands who stated that #FEMA and Military are doing a GREAT job! Thank you Governor!,57661,12527
2017-09-30,"The Governor of Puerto Rico, Ricardo Rossello, is a great guy and leader who is really working hard. Thank you Ricky!",63110,13077
